timestamp,open,high,low,close,adjusted close,volume,dividend amount
2026-07-06,29.175,29.31,29.104,29.19,29.19,579295,0.0
2026-07-02,29.21,29.21,28.83,29.15,29.15,1545708,0.12
2026-06-26,29.2,29.215,28.92,29.14,29.0193,1697337,0.0
2026-06-18,29.42,29.5,29.0,29.2,29.0791,1430321,0.0
2026-06-12,29.19,29.39,29.0,29.35,29.2284,1879519,0.0
2026-06-05,29.25,29.43,29.01,29.03,28.9098,2439173,0.0
2026-05-29,29.48,29.485,29.3,29.4,29.2782,1569095,0.135
2026-05-22,29.05,29.42,29.02,29.38,29.1246,1754453,0.0
2026-05-15,29.1,29.25,29.01,29.05,28.7975,1877443,0.0
2026-05-08,29.34,29.39,29.11,29.23,28.9759,1967545,0.0
2026-05-01,29.17,29.4,29.1,29.3,29.0453,1503039,0.135
2026-04-24,29.35,29.41,29.17,29.3,28.9121,1506106,0.0
2026-04-17,28.93,29.4,28.892,29.33,28.9417,1528243,0.0
2026-04-10,28.74,29.0998,28.61,28.95,28.5667,1464962,0.0
2026-04-02,28.81,28.84,28.575,28.79,28.4088,1563851,0.14
2026-03-27,28.4,28.91,28.4,28.64,28.1239,1469530,0.0
2026-03-20,28.91,29.1,28.4101,28.52,28.006,1131017,0.0
2026-03-13,28.88,29.19,28.8,28.83,28.3104,1645211,0.0
2026-03-06,29.39,29.54,28.905,29.11,28.5854,1953129,0.0
2026-02-27,29.4,29.56,29.23,29.46,28.9291,1437572,0.13
2026-02-20,29.57,29.57,29.28,29.47,28.8118,1343500,0.0
2026-02-13,29.27,29.57,29.1801,29.48,28.8215,1677891,0.0
2026-02-06,28.82,29.29,28.8,29.28,28.626,2197459,0.0
2026-01-30,28.86,29.01,28.77,28.9,28.2545,1935362,0.12
2026-01-23,28.58,28.81,28.4576,28.81,28.05,1428127,0.0
2026-01-16,28.43,28.78,28.3746,28.64,27.8845,1531611,0.0
2026-01-09,28.25,28.49,28.1694,28.46,27.7093,1810378,0.0
2026-01-02,28.24,28.32,27.99,28.14,27.3977,1053820,0.131
2025-12-26,28.17,28.43,28.09,28.27,27.3967,858744,0.0
2025-12-19,28.18,28.27,27.981,28.07,27.2029,1720929,0.0
2025-12-12,28.05,28.15,27.845,28.05,27.1835,1460192,0.0
2025-12-05,28.0,28.16,27.8501,28.01,27.1448,1412026,0.0
2025-11-28,27.85,28.15,27.59,28.03,27.1641,1103657,0.115
2025-11-21,27.81,27.915,27.57,27.75,26.7829,1322955,0.0
2025-11-14,27.73,28.1,27.56,27.8,26.8312,1135296,0.0
2025-11-07,27.74,27.74,27.4,27.61,26.6478,1743652,0.0
2025-10-31,28.06,28.2175,27.57,27.67,26.7057,1219665,0.125
2025-10-24,27.87,28.09,27.81,27.96,26.8642,1430003,0.0
2025-10-17,27.61,28.12,27.5582,27.79,26.7009,1175622,0.0
2025-10-10,27.86,28.0148,27.5345,27.55,26.4703,1770532,0.0
2025-10-03,27.82,28.0082,27.6099,27.82,26.7297,1195621,0.115
2025-09-26,27.63,28.13,27.61,27.75,26.5524,1138626,0.0
2025-09-19,27.76,27.88,27.62,27.72,26.5237,1151679,0.0
2025-09-12,27.68,27.9,27.5588,27.68,26.4854,1112906,0.0
