timestamp,open,high,low,close,adjusted close,volume,dividend amount
2024-09-13,100.43,100.52,100.43,100.52,93.8684,21429186,0.0
2024-09-06,100.34,100.42,100.33,100.42,93.775,28560240,0.4435
2024-08-30,100.66,100.75,100.66,100.74,93.6598,23252923,0.0
2024-08-23,100.56,100.65,100.56,100.64,93.5668,18349881,0.0
2024-08-16,100.46,100.55,100.45,100.55,93.4832,20811908,0.0
2024-08-09,100.35,100.45,100.35,100.44,93.3809,27835031,0.0
2024-08-02,100.7,100.73,100.29,100.35,93.2972,34018757,0.4532
2024-07-26,100.61,100.69,100.6,100.68,93.1829,16384541,0.0
2024-07-19,100.51,100.59,100.5,100.59,93.0996,19345078,0.0
2024-07-12,100.4,100.5,100.4,100.5,93.0163,19409018,0.0
2024-07-05,100.31,100.39,100.3,100.39,92.9145,23414253,0.4388
2024-06-28,100.64,100.72,100.63,100.71,92.8047,22589036,0.0
2024-06-21,100.54,100.63,100.53,100.62,92.7218,13544350,0.0
2024-06-14,100.44,100.53,100.43,100.53,92.6389,18860834,0.0
2024-06-07,100.33,100.42,100.33,100.41,92.5283,26076011,0.4397
2024-05-31,100.68,100.75,100.68,100.75,92.4365,18320852,0.0
2024-05-24,100.58,100.68,100.57,100.68,92.3722,15315445,0.0
2024-05-17,100.48,100.57,100.47,100.56,92.2621,18555026,0.0
2024-05-10,100.37,100.47,100.37,100.47,92.1796,16069903,0.0
2024-05-03,100.7,100.71,100.3,100.37,92.0878,26558621,0.4276
2024-04-26,100.6,100.69,100.59,100.69,91.9893,16695254,0.0
2024-04-19,100.49,100.59,100.49,100.59,91.8979,19238217,0.0
2024-04-12,100.4,100.48,100.39,100.48,91.7974,18702287,0.0
2024-04-05,100.3,100.39,100.29,100.38,91.7061,21864464,0.4499
2024-03-28,100.64,100.72,100.64,100.71,91.5966,14021083,0.0
2024-03-22,100.54,100.63,100.53,100.62,91.5148,14914862,0.0
2024-03-15,100.44,100.52,100.43,100.52,91.4238,14693697,0.0
2024-03-08,100.33,100.43,100.33,100.42,91.3329,16443185,0.0
2024-03-01,100.64,100.71,100.31,100.32,91.2419,22670929,0.4097
2024-02-23,100.55,100.63,100.54,100.63,91.1516,10047507,0.0
2024-02-16,100.44,100.54,100.43,100.53,91.061,13914339,0.0
2024-02-09,100.34,100.43,100.33,100.43,90.9704,15829213,0.0
2024-02-02,100.69,100.72,100.31,100.32,90.8708,22730027,0.4581
2024-01-26,100.595,100.68,100.58,100.67,90.7733,14281028,0.0
2024-01-19,100.51,100.58,100.5,100.58,90.6921,11332834,0.0
2024-01-12,100.39,100.49,100.38,100.49,90.611,12971442,0.0
2024-01-05,100.29,100.37,100.28,100.36,90.4938,16144939,0.0
2023-12-29,100.19,100.28,100.19,100.27,90.4126,12188841,0.0
2023-12-22,100.08,100.18,100.07,100.18,90.3315,20363382,0.0
2023-12-15,100.43,100.46,100.04,100.06,90.2232,17749455,0.4545
2023-12-08,100.33,100.41,100.32,100.41,90.1294,13074626,0.0
2023-12-01,100.68,100.74,100.31,100.32,90.0486,20593419,0.4432
2023-11-24,100.57,100.66,100.56,100.66,89.9563,7923581,0.0
2023-11-17,100.45,100.55,100.44,100.55,89.858,20098120,0.0
2023-11-10,100.3529,100.45,100.35,100.43,89.7508,16415472,0.0
2023-11-03,100.68,100.7,100.28,100.34,89.6704,24705231,0.427
2023-10-27,100.585,100.67,100.58,100.66,89.5749,14537207,0.0
2023-10-20,100.47,100.57,100.47,100.57,89.4949,15834313,0.0
2023-10-13,100.39,100.46,100.38,100.45,89.3881,12662914,0.0
2023-10-06,100.27,100.38,100.26,100.37,89.3169,21079028,0.4118
2023-09-29,100.58,100.67,100.57,100.67,89.2175,17729814,0.0
2023-09-22,100.47,100.56,100.47,100.56,89.12,12559956,0.0
2023-09-15,100.37,100.46,100.37,100.46,89.0314,10247654,0.0
2023-09-08,100.285,100.36,100.28,100.36,88.9427,10212476,0.0
2023-09-01,100.6,100.68,100.26,100.27,88.863,16858655,0.4306
2023-08-25,100.49,100.58,100.49,100.58,88.7566,11098518,0.0
2023-08-18,100.39,100.48,100.39,100.48,88.6683,15799960,0.0
2023-08-11,100.3,100.38,100.29,100.37,88.5713,11661514,0.0
2023-08-04,100.62,100.63,100.2,100.28,88.4918,15601692,0.4415
2023-07-28,100.53,100.62,100.52,100.62,88.4023,7298986,0.0
2023-07-21,100.435,100.51,100.42,100.51,88.3057,7921340,0.0
2023-07-14,100.34,100.42,100.33,100.41,88.2178,13708331,0.0
2023-07-07,100.25,100.32,100.24,100.32,88.1387,13892737,0.4166
2023-06-30,100.55,100.64,100.55,100.63,88.0452,12767900,0.0
2023-06-23,100.48,100.54,100.46,100.54,87.9665,7459980,0.0
2023-06-16,100.36,100.46,100.34,100.44,87.879,9764615,0.0
2023-06-09,100.24,100.35,100.24,100.34,87.7915,11575703,0.0
2023-06-02,100.58,100.61,100.21,100.23,87.6952,11889745,0.432
2023-05-26,100.46,100.57,100.45,100.57,87.6151,8920729,0.0
2023-05-19,100.38,100.46,100.37,100.45,87.5105,7028185,0.0
2023-05-12,100.27,100.38,100.27,100.38,87.4496,9978650,0.0
2023-05-05,100.2,100.27,100.18,100.26,87.345,13546032,0.3921
2023-04-28,100.52,100.58,100.51,100.56,87.2648,10037065,0.0
2023-04-21,100.42,100.52,100.42,100.52,87.2301,7176065,0.0
2023-04-14,100.325,100.42,100.31,100.42,87.1434,20196488,0.0
2023-04-06,100.23,100.32,100.22,100.32,87.0566,10820166,0.3616
2023-03-31,100.51,100.58,100.51,100.58,86.9684,12243803,0.0
2023-03-24,100.45,100.53,100.43,100.53,86.9252,11964101,0.0
2023-03-17,100.34,100.44,100.32,100.42,86.8301,19754660,0.0
2023-03-10,100.23,100.31,100.21,100.3,86.7263,10916082,0.0
2023-03-03,100.41,100.43,100.15,100.22,86.6572,11554672,0.278
2023-02-24,100.34,100.4,100.33,100.4,86.5725,16415787,0.0
2023-02-17,100.23,100.32,100.22,100.31,86.4949,7899040,0.0
2023-02-10,100.15,100.22,100.14,100.22,86.4173,7897866,0.0
2023-02-03,100.44,100.47,100.08,100.14,86.3483,8708168,0.3936
2023-01-27,100.36,100.44,100.35,100.43,86.2592,8419572,0.0
2023-01-20,100.28,100.35,100.28,100.35,86.1905,5168764,0.0
2023-01-13,100.2,100.29,100.19,100.29,86.1389,17359614,0.0
2023-01-06,100.15,100.21,100.15,100.21,86.0702,6143784,0.0
2022-12-30,100.08,100.15,100.07,100.14,86.0101,15211259,0.0
2022-12-23,99.99,100.08,99.98,100.06,85.9414,9916237,0.0
2022-12-16,100.24,100.27,99.96,99.98,85.8727,6256519,0.3267
2022-12-09,100.16,100.24,100.15,100.23,85.807,6397952,0.0
2022-12-02,100.36,100.39,100.13,100.14,85.7299,6630143,0.2835
2022-11-25,100.27,100.34,100.27,100.34,85.6586,3129359,0.0
2022-11-18,100.21,100.27,100.21,100.26,85.5903,9088396,0.0
2022-11-11,100.14,100.22,100.14,100.22,85.5562,7092921,0.0
2022-11-04,100.31,100.32,100.08,100.15,85.4964,6586133,0.2406
2022-10-28,100.25,100.32,100.25,100.31,85.4276,6652929,0.0
2022-10-21,100.21,100.26,100.19,100.26,85.385,6521292,0.0
2022-10-14,100.19,100.21,100.15,100.21,85.3425,9531751,0.0
2022-10-07,100.12,100.17,100.11,100.17,85.3084,6333657,0.1566
2022-09-30,100.22,100.27,100.21,100.27,85.2602,8790859,0.0
2022-09-23,100.16,100.22,100.15,100.22,85.2177,8954958,0.0
2022-09-16,100.11,100.16,100.1,100.15,85.1582,4576499,0.0
2022-09-09,100.08,100.12,100.06,100.1,85.1157,2344417,0.0
2022-09-02,100.19,100.21,100.04,100.06,85.0817,5210535,0.168
2022-08-26,100.14,100.19,100.14,100.185,85.0451,3610922,0.0
2022-08-19,100.11,100.15,100.1,100.13,84.9985,3524574,0.0
2022-08-12,100.07,100.11,100.06,100.1,84.973,3061788,0.0
2022-08-05,100.03,100.07,100.02,100.06,84.939,3111965,0.1157
2022-07-29,100.11,100.14,100.1,100.1,84.8748,6697265,0.0
2022-07-22,100.07,100.11,100.05,100.11,84.8833,3933994,0.0
2022-07-15,100.06,100.095,100.04,100.06,84.8409,8337428,0.0
2022-07-08,100.04,100.07,100.03,100.06,84.8409,2512511,0.0
2022-07-01,100.07,100.12,100.03,100.04,84.824,2597908,0.069
2022-06-24,100.07,100.09,100.055,100.07,84.7909,3225484,0.0
2022-06-17,100.05,100.07,100.02,100.07,84.7909,4330117,0.0
2022-06-10,100.05,100.06,100.03,100.05,84.7739,2961332,0.0
2022-06-03,100.06,100.08,100.03,100.05,84.7739,1632139,0.0414
2022-05-27,100.05,100.09,100.05,100.08,84.7642,2377030,0.0
2022-05-20,100.05,100.07,100.03,100.05,84.7388,2114965,0.0
2022-05-13,100.03,100.05,100.03,100.04,84.7303,3099036,0.0
2022-05-06,100.03,100.04,100.01,100.04,84.7303,3512936,0.0246
2022-04-29,100.05,100.06,100.03,100.06,84.7265,4815148,0.0
2022-04-22,100.04,100.04,100.02,100.04,84.7095,1439722,0.0
2022-04-14,100.03,100.04,100.02,100.038,84.7079,786524,0.0
2022-04-08,100.01,100.03,100.01,100.03,84.7011,1178139,0.0
2022-04-01,100.04,100.05,100.0143,100.03,84.7011,1260288,0.0184
2022-03-25,100.02,100.04,100.02,100.03,84.6855,2590538,0.0
2022-03-18,100.02,100.04,100.02,100.03,84.6855,2003470,0.0
2022-03-11,100.03,100.04,100.01,100.03,84.6855,1913221,0.0
2022-03-04,100.02,100.04,100.01,100.03,84.6855,1289510,0.0083
2022-02-25,100.02,100.04,100.02,100.03,84.6784,1271030,0.0
2022-02-18,100.03,100.03,100.01,100.03,84.6784,1386547,0.0
2022-02-11,100.01,100.03,100.01,100.01,84.6615,8881079,0.0
2022-02-04,100.03,100.03,100.01,100.0187,84.6689,708783,0.0018
2022-01-28,100.02,100.03,100.01,100.0287,84.6758,1426471,0.0
2022-01-21,100.01,100.04,100.01,100.02,84.6685,553263,0.0
2022-01-14,100.02,100.03,100.01,100.025,84.6727,342932,0.0
2022-01-07,100.0118,100.03,100.01,100.025,84.6727,289962,0.0
2021-12-31,100.02,100.03,100.01,100.025,84.6727,185081,0.0
2021-12-23,100.02,100.03,100.01,100.029,84.6761,465489,0.0
2021-12-17,100.03,100.03,100.01,100.0195,84.668,225811,0.0048
2021-12-10,100.0101,100.03,100.01,100.025,84.6686,272649,0.0
2021-12-03,100.02,100.03,100.01,100.02,84.6644,154087,0.0035
2021-11-26,100.03,100.03,100.01,100.02,84.6615,194112,0.0
2021-11-19,100.02,100.03,100.01,100.02,84.6615,138679,0.0
2021-11-12,100.0292,100.03,100.01,100.02,84.6615,81894,0.0
2021-11-05,100.02,100.03,100.01,100.02,84.6615,119829,0.0028
2021-10-29,100.026,100.03,100.01,100.02,84.6591,199074,0.0
2021-10-22,100.03,100.03,100.01,100.026,84.6642,98096,0.0
2021-10-15,100.03,100.03,100.01,100.02,84.6591,120759,0.0
2021-10-08,100.03,100.03,100.01,100.026,84.6642,679425,0.0
2021-10-01,100.03,100.03,100.01,100.015,84.6549,162218,0.0031
2021-09-24,100.0227,100.03,100.02,100.025,84.6607,199081,0.0
2021-09-17,100.03,100.03,100.01,100.025,84.6607,97669,0.0
2021-09-10,100.02,100.03,100.01,100.03,84.6649,776471,0.0
2021-09-03,100.03,100.03,100.02,100.025,84.6607,71075,0.0025
2021-08-27,100.0208,100.03,100.02,100.025,84.6586,95589,0.0
2021-08-20,100.029,100.03,100.01,100.03,84.6628,125702,0.0
2021-08-13,100.02,100.03,100.01,100.025,84.6586,82238,0.0
2021-08-06,100.01,100.03,100.01,100.025,84.6586,75130,0.0017
2021-07-30,100.03,100.03,100.01,100.025,84.6571,109262,0.0
2021-07-23,100.025,100.03,100.01,100.0295,84.6609,343903,0.0
2021-07-16,100.03,100.03,100.01,100.025,84.6571,58226,0.0
2021-07-09,100.03,100.03,100.01,100.02,84.6529,78584,0.0
2021-07-02,100.03,100.03,100.02,100.0205,84.6533,116003,0.0019
2021-06-25,100.0199,100.03,100.015,100.03,84.6598,134381,0.0
2021-06-18,100.03,100.03,100.01,100.015,84.6471,128594,0.0
2021-06-11,100.03,100.03,100.02,100.025,84.6555,113535,0.0
2021-06-04,100.02,100.03,100.02,100.02,84.6513,69831,0.0016
2021-05-28,100.03,100.03,100.02,100.03,84.6584,57169,0.0
2021-05-21,100.02,100.03,100.02,100.02,84.65,138265,0.0
2021-05-14,100.03,100.03,100.02,100.025,84.6542,187733,0.0
2021-05-07,100.03,100.03,100.02,100.022,84.6517,149614,0.0036
2021-04-30,100.03,100.03,100.02,100.03,84.6554,210381,0.0
2021-04-23,100.02,100.03,100.02,100.03,84.6554,363863,0.0
2021-04-16,100.025,100.03,100.02,100.03,84.6554,363869,0.0
2021-04-09,100.02,100.03,100.01,100.02,84.6469,238841,0.0
2021-04-01,100.02,100.03,100.01,100.025,84.6512,188788,0.0009
2021-03-26,100.025,100.03,100.02,100.025,84.6504,205853,0.0
2021-03-19,100.0157,100.03,100.01,100.025,84.6504,63644,0.0
