timestamp,open,high,low,close,adjusted close,volume,dividend amount
2025-04-17,51.91,52.4268,51.91,52.26,49.4924,3258605,0.0
2025-04-11,50.66,52.45,50.66,51.86,49.1136,2459754,0.0
2025-04-04,52.9,52.9,50.12,51.16,48.4507,2524038,0.2596
2025-03-28,52.87,52.88,52.72,52.85,49.8067,566492,0.0
2025-03-21,52.87,53.01,52.68,52.68,49.6465,987515,0.0
2025-03-14,52.88,53.02,52.815,52.86,49.8161,1057482,0.0
2025-03-07,52.93,53.0099,52.75,52.9,49.8538,2769092,0.2175
2025-02-28,53.05,53.12,53.05,53.12,49.8561,1365212,0.0
2025-02-21,53.1,53.1,53.025,53.05,49.7904,709779,0.0
2025-02-14,53.03,53.06,52.99,53.04,49.7811,1111990,0.0
2025-02-07,52.89,53.02,52.89,53.0,49.7435,1565917,0.2612
2025-01-31,53.05,53.2,53.05,53.16,49.6489,1296891,0.0
2025-01-24,53.04,53.11,53.02,53.11,49.6022,575820,0.0
2025-01-17,52.88,53.08,52.88,53.01,49.5088,908943,0.0
2025-01-10,52.95,52.95,52.82,52.87,49.378,977929,0.0
2025-01-03,52.72,52.84,52.7051,52.83,49.3407,1048709,0.0
2024-12-27,53.09,53.12,52.7,52.7,49.2192,416316,0.3961
2024-12-20,53.03,53.1,52.99,53.06,49.1858,1569298,0.0
2024-12-13,52.97,53.06,52.97,53.03,49.158,710064,0.0
2024-12-06,52.95,52.99,52.89,52.97,49.1023,931072,0.252
2024-11-29,53.14,53.15,53.08,53.15,49.0357,476457,0.0
2024-11-22,53.0,53.1,52.9922,53.09,48.9803,845456,0.0
2024-11-15,52.94,53.02,52.9201,53.0,48.8973,863085,0.0
2024-11-08,52.83,53.21,52.83,52.94,48.8419,1018280,0.0
2024-11-01,53.06,53.18,52.81,52.83,48.7404,807284,0.2643
2024-10-25,52.95,53.02,52.94,53.02,48.6722,563298,0.0
2024-10-18,52.92,52.99,52.76,52.93,48.5896,587813,0.0
2024-10-11,52.85,52.92,52.82,52.89,48.5529,1005258,0.0
2024-10-04,53.05,53.14,52.78,52.81,48.4794,1001853,0.262
2024-09-27,52.93,53.04,52.93,53.03,48.441,1139774,0.0
2024-09-20,52.88,53.0,52.88,52.9363,48.3554,840249,0.0
2024-09-13,52.81,52.9098,52.81,52.88,48.304,368177,0.0
2024-09-06,52.76,52.87,52.7209,52.78,48.2126,201805,0.3091
2024-08-30,52.93,53.02,52.72,53.0,48.1314,321738,0.0
2024-08-23,52.85,53.01,52.85,52.97,48.1042,362553,0.0
2024-08-16,52.73,52.86,52.69,52.84,47.9861,277969,0.0
2024-08-09,52.7,52.77,52.65,52.71,47.8681,464712,0.0
2024-08-02,53.0,53.03,52.735,52.76,47.9135,518260,0.284
2024-07-26,52.99,53.0,52.94,52.97,47.8465,429135,0.0
2024-07-19,52.84,52.95,52.83,52.94,47.8194,434686,0.0
2024-07-12,52.78,52.88,52.76,52.79,47.684,659323,0.0
2024-07-05,52.85,52.85,52.67,52.73,47.6298,285465,0.312
2024-06-28,52.94,52.97,52.91,52.94,47.538,311154,0.0
2024-06-21,52.92,52.93,52.85,52.93,47.529,202191,0.0
2024-06-14,52.8,52.9,52.78,52.81,47.4212,259519,0.0
2024-06-07,52.8,52.8,52.67,52.78,47.3943,657791,0.2947
2024-05-31,53.0,53.01,52.89,52.96,47.2915,489013,0.0
2024-05-24,52.93,52.98,52.89,52.93,47.2647,221530,0.0
2024-05-17,52.87,52.93,52.76,52.86,47.2022,331111,0.0
2024-05-10,52.66,52.79,52.61,52.76,47.1129,965725,0.0
2024-05-03,52.82,52.82,52.52,52.61,46.979,287800,0.2747
2024-04-26,52.75,52.93,52.694,52.81,46.9126,186640,0.0
2024-04-19,52.78,52.87,52.66,52.69,46.806,544889,0.0
2024-04-12,52.63,52.74,52.59,52.7,46.8148,119251,0.0
2024-04-05,52.51,52.7,52.51,52.615,46.7393,171918,0.2971
2024-03-28,52.7,52.98,52.6675,52.821,46.6586,196817,0.0
2024-03-22,52.5543,52.6999,52.5543,52.64,46.4988,115179,0.0
2024-03-15,52.5,52.6,52.463,52.54,46.4104,114276,0.0
2024-03-08,52.33,52.5,52.33,52.47,46.3486,113843,0.0
2024-03-01,52.51,52.675,52.33,52.33,46.2249,251591,0.2635
2024-02-23,52.54,52.56,52.48,52.55,46.1867,93446,0.0
2024-02-16,52.43,52.63,52.43,52.51,46.1515,163906,0.0
2024-02-09,52.31,52.47,52.3,52.44,46.09,425287,0.0
2024-02-02,52.6101,52.715,52.28,52.345,46.0065,153086,0.3305
2024-01-26,52.48,52.65,52.422,52.56,45.9054,171108,0.0
2024-01-19,52.35,52.46,52.3308,52.41,45.7744,133007,0.0
2024-01-12,52.34,52.3982,52.2,52.39,45.7569,175920,0.0
2024-01-05,52.06,52.2642,52.06,52.24,45.6259,143426,0.0
2023-12-29,52.29,52.37,52.09,52.125,45.5255,76387,0.2648
2023-12-22,52.29,52.5,52.24,52.3348,45.4777,164905,0.0
2023-12-15,52.24,52.27,52.1,52.26,45.4127,549962,0.0
2023-12-08,52.08,52.23,52.07,52.2,45.3606,346526,0.0
2023-12-01,52.26,52.44,52.08,52.12,45.291,403811,0.2235
2023-11-24,52.1,52.32,52.08,52.21,45.1755,577177,0.0
2023-11-17,51.96,52.1899,51.96,52.16,45.1323,171339,0.0
2023-11-10,52.03,52.0707,51.88,51.89,44.8986,148834,0.0
2023-11-03,52.15,52.2,51.89,51.931,44.9341,388741,0.2518
2023-10-27,52.09,52.13,51.94,52.08,44.8457,176889,0.0
2023-10-20,52.02,52.31,51.9408,52.1,44.8629,153893,0.0
2023-10-13,52.02,52.05,51.91,52.02,44.794,565275,0.0
2023-10-06,52.03,52.06,51.91,51.9899,44.7681,154327,0.2317
2023-09-29,52.18,52.27,52.11,52.16,44.7153,242021,0.0
2023-09-22,52.03,52.195,52.02,52.13,44.6895,166673,0.0
2023-09-15,51.94,52.04,51.94,52.03,44.6038,428287,0.0
2023-09-08,51.89,51.97,51.86,51.92,44.5095,144663,0.0
2023-09-01,52.08,52.13,51.86,51.865,44.4624,114096,0.2816
2023-08-25,51.96,52.13,51.96,52.04,44.3715,88487,0.0
2023-08-18,51.87,52.11,51.83,51.95,44.2947,129848,0.0
2023-08-11,51.78,51.85,51.75,51.83,44.1924,84122,0.0
2023-08-04,52.04,52.04,51.56,51.76,44.1327,82359,0.2327
2023-07-28,51.74,51.94,51.73,51.9298,44.0794,213584,0.0
2023-07-21,51.62,51.8,51.56,51.765,43.9395,247959,0.0
2023-07-14,51.56,51.6586,51.5,51.5454,43.7531,187352,0.0
2023-07-07,51.49,51.55,51.46,51.525,43.7358,63713,0.2399
2023-06-30,51.61,51.6899,51.58,51.672,43.6571,158955,0.0
2023-06-23,51.52,51.59,51.52,51.585,43.5836,60338,0.0
2023-06-16,51.39,51.54,51.39,51.52,43.5287,179965,0.0
2023-06-09,51.3,51.39,51.265,51.385,43.4146,51641,0.0
2023-06-02,51.48,51.5,51.24,51.275,43.3217,160037,0.2728
2023-05-26,51.43,51.51,51.43,51.4616,43.2491,41940,0.0
2023-05-19,51.5,51.5,51.36,51.42,43.2142,40583,0.0
2023-05-12,51.38,51.58,51.32,51.365,43.1679,44570,0.0
2023-05-05,51.35,51.44,51.31,51.355,43.1595,189927,0.2189
2023-04-28,51.44,51.54,51.4,51.51,43.1059,44167,0.0
2023-04-21,51.314,51.4293,51.31,51.415,43.0264,22320,0.0
2023-04-14,51.27,51.38,51.2529,51.305,42.9343,23948,0.0
2023-04-06,51.09,51.2999,51.09,51.29,42.9218,15937,0.2505
2023-03-31,51.2,51.33,51.18,51.3282,42.7443,24665,0.0
2023-03-24,51.24,51.31,51.0,51.197,42.635,37386,0.0
2023-03-17,51.44,51.519,51.075,51.275,42.7,54250,0.0
2023-03-10,51.53,51.56,51.49,51.505,42.8915,115895,0.0
2023-03-03,51.65,51.82,51.48,51.52,42.904,266769,0.1732
2023-02-24,51.61,51.68,51.6,51.63,42.8515,11574,0.0
2023-02-17,51.65,51.7,51.56,51.65,42.8681,26116,0.0
2023-02-10,51.34,51.93,51.335,51.625,42.8473,513100,0.0
2023-02-03,51.5,51.57,51.23,51.345,42.6149,21382,0.2848
2023-01-27,51.31,51.405,51.29,51.405,42.4289,13036,0.0
2023-01-20,50.99,51.53,50.98,51.285,42.3299,18053,0.0
2023-01-13,50.7101,50.9,50.7,50.895,42.008,16114,0.0
2023-01-06,50.7,50.725,50.685,50.715,41.8594,1379,0.0
2022-12-30,50.77,50.79,50.565,50.63,41.7893,6205,0.2144
2022-12-23,50.69,50.775,50.675,50.775,41.732,6109,0.0
2022-12-16,50.53,50.905,50.5,50.655,41.6334,19877,0.0
2022-12-09,50.425,50.52,50.425,50.505,41.5101,6734,0.0
2022-12-02,50.57,50.66,50.15,50.425,41.4443,32459,0.2351
2022-11-25,50.49,50.79,50.49,50.565,41.3665,26395,0.0
